0,1,2,3,4,5,6,7,8
Enterobacter spp. MDR,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
E.coli R to carbapenems,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
E.coli R to ES cephalosporins,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
E.coli R to fluoroquinolones,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
E.coli MDR,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
Klebsiella spp. R to carbapenems,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
Klebsiella spp. R to ES cephalosporins,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
Klebsiella spp. MDR,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
CRE,OK,2,31,6.5,1,19.7,CLABSI,2013
P. aeruginosa (R+I) to carbapenems,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
P. aeruginosa R to aminoglycosides,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
P. aeruginosa R to ES cephalosporins,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
P. aeruginosa R to fluroquinolones,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
P. aeruginosa R to pip/tazobactam,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
P. aeruginosa MDR,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
Acinetobacter spp. (R+I) to carbapenems,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
Acinetobacter spp. MDR,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
MRSA,OK,38,60,63.3,50.6,74.7,CLABSI,2014
MRSA I to vancomycin,OK,0,35,0,0,8.2,CLABSI,2014
MRSA R* to daptomycin,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
MRSA R to linezolid,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
MRSA R to fluoroquinolones,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
CA-MRSA,OK,11,27,40.7,23.6,59.7,CLABSI,2014
E. faecalis R to vancomycin,OK,2,23,8.7,1.4,25.8,CLABSI,2014
E. faecalis R* to daptomycin,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
E. faecium R to vancomycin,OK,22,25,88,70.7,96.8,CLABSI,2014
E. faecium R* to daptomycin,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
CNS (R+I) to vancomycin,OK,0,66,0,0,4.4,CLABSI,2014
CNS R to vancomycin,OK,0,66,0,0,4.4,CLABSI,2014
Enterobacter spp. R to carbapenems,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
Enterobacter spp. R to ES cephalosporins,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
Enterobacter spp. MDR,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
E.coli R to carbapenems,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
E.coli R to ES cephalosporins,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
E.coli R to fluoroquinolones,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
E.coli MDR,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
Klebsiella spp. R to carbapenems,OK,1,21,4.8,0.2,21.3,CLABSI,2014
Klebsiella spp. R to ES cephalosporins,OK,7,21,33.3,15.8,55,CLABSI,2014
Klebsiella spp. MDR,OK,6,23,26.1,11.3,46.5,CLABSI,2014
CRE,OK,1,43,2.3,0.1,10.9,CLABSI,2014
P. aeruginosa (R+I) to carbapenems,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
P. aeruginosa R to aminoglycosides,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
P. aeruginosa R to ES cephalosporins,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
P. aeruginosa R to fluroquinolones,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
P. aeruginosa R to pip/tazobactam,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
P. aeruginosa MDR,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
Acinetobacter spp. (R+I) to carbapenems,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
Acinetobacter spp. MDR,OK,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
MRSA,OR,85,222,38.3,32,44.8,SSI,2011
MRSA I to vancomycin,OR,0,84,0,0,3.5,SSI,2011
MRSA R* to daptomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
MRSA R to linezolid,OR,1,41,2.4,0.1,11.4,SSI,2011
MRSA R to fluoroquinolones,OR,22,27,81.5,63.6,92.8,SSI,2011
CA-MRSA,OR,33,77,42.9,32.1,54,SSI,2011
E. faecalis R to vancomycin,OR,0,33,0,0,8.6,SSI,2011
E. faecalis R* to daptomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
E. faecium R to vancomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
E. faecium R* to daptomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
CNS (R+I) to vancomycin,OR,0,52,0,0,5.5,SSI,2011
CNS R to vancomycin,OR,0,52,0,0,5.5,SSI,2011
Enterobacter spp. R to carbapenems,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
Enterobacter spp. R to ES cephalosporins,OR,5,23,21.7,8.4,41.7,SSI,2011
Enterobacter spp. MDR,OR,0,21,0,0,13.2,SSI,2011
E.coli R to carbapenems,OR,1,34,2.9,0.1,13.6,SSI,2011
E.coli R to ES cephalosporins,OR,0,37,0,0,7.7,SSI,2011
E.coli R to fluoroquinolones,OR,8,48,16.7,8,29.2,SSI,2011
E.coli MDR,OR,0,42,0,0,6.8,SSI,2011
Klebsiella spp. R to carbapenems,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
Klebsiella spp. R to ES cephalosporins,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
Klebsiella spp. MDR,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
CRE,OR,1,53,1.9,0,8.9,SSI,2011
P. aeruginosa (R+I) to carbapenems,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
P. aeruginosa R to aminoglycosides,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
P. aeruginosa R to ES cephalosporins,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
P. aeruginosa R to fluroquinolones,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
P. aeruginosa R to pip/tazobactam,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
P. aeruginosa MDR,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
Acinetobacter spp. (R+I) to carbapenems,OR,None Tested,(0),Not defined,Not defined,Not defined,SSI,2011
Acinetobacter spp. MDR,OR,None Tested,(0),Not defined,Not defined,Not defined,SSI,2011
MRSA,OR,47,160,29.4,22.7,36.7,SSI,2012
MRSA I to vancomycin,OR,0,46,0,0,6.3,SSI,2012
MRSA R* to daptomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
MRSA R to linezolid,OR,2,21,9.5,1.6,28,SSI,2012
MRSA R to fluoroquinolones,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
CA-MRSA,OR,11,34,32.4,18.3,49.2,SSI,2012
E. faecalis R to vancomycin,OR,3,26,11.5,3,28.2,SSI,2012
E. faecalis R* to daptomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
E. faecium R to vancomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
E. faecium R* to daptomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
CNS (R+I) to vancomycin,OR,0,63,0,0,4.6,SSI,2012
CNS R to vancomycin,OR,0,63,0,0,4.6,SSI,2012
Enterobacter spp. R to carbapenems,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
Enterobacter spp. R to ES cephalosporins,OR,3,25,12,3.1,29.2,SSI,2012
Enterobacter spp. MDR,OR,0,26,0,0,10.8,SSI,2012
E.coli R to carbapenems,OR,0,34,0,0,8.4,SSI,2012
E.coli R to ES cephalosporins,OR,2,39,5.1,0.8,15.9,SSI,2012
E.coli R to fluoroquinolones,OR,11,60,18.3,10,29.6,SSI,2012
E.coli MDR,OR,1,52,1.9,0,9.1,SSI,2012
Klebsiella spp. R to carbapenems,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
Klebsiella spp. R to ES cephalosporins,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
Klebsiella spp. MDR,OR,0,20,0,0,13.9,SSI,2012
CRE,OR,0,59,0,0,4.9,SSI,2012
P. aeruginosa (R+I) to carbapenems,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
P. aeruginosa R to aminoglycosides,OR,1,23,4.3,0.2,19.6,SSI,2012
P. aeruginosa R to ES cephalosporins,OR,1,23,4.3,0.2,19.6,SSI,2012
P. aeruginosa R to fluroquinolones,OR,0,23,0,0,12.2,SSI,2012
P. aeruginosa R to pip/tazobactam,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
P. aeruginosa MDR,OR,0,23,0,0,12.2,SSI,2012
Acinetobacter spp. (R+I) to carbapenems,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
Acinetobacter spp. MDR,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
MRSA,OR,55,185,29.7,23.4,36.6,SSI,2013
MRSA I to vancomycin,OR,1,52,1.9,0,9.1,SSI,2013
MRSA R* to daptomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
MRSA R to linezolid,OR,0,28,0,0,10.1,SSI,2013
MRSA R to fluoroquinolones,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
CA-MRSA,OR,12,48,25,14.3,38.6,SSI,2013
E. faecalis R to vancomycin,OR,0,22,0,0,12.7,SSI,2013
E. faecalis R* to daptomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
E. faecium R to vancomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
E. faecium R* to daptomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
CNS (R+I) to vancomycin,OR,1,52,1.9,0,9.1,SSI,2013
CNS R to vancomycin,OR,1,52,1.9,0,9.1,SSI,2013
Enterobacter spp. R to carbapenems,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
Enterobacter spp. R to ES cephalosporins,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
Enterobacter spp. MDR,OR,1,20,5,0.2,22.2,SSI,2013
E.coli R to carbapenems,OR,1,45,2.2,0.1,10.4,SSI,2013
E.coli R to ES cephalosporins,OR,7,38,18.4,8.4,33,SSI,2013
E.coli R to fluoroquinolones,OR,16,70,22.9,14.1,33.7,SSI,2013
E.coli MDR,OR,2,56,3.6,0.6,11.3,SSI,2013
Klebsiella spp. R to carbapenems,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
Klebsiella spp. R to ES cephalosporins,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
Klebsiella spp. MDR,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
CRE,OR,2,70,2.9,0.4,9.1,SSI,2013
P. aeruginosa (R+I) to carbapenems,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
P. aeruginosa R to aminoglycosides,OR,1,28,3.6,0.1,16.3,SSI,2013
P. aeruginosa R to ES cephalosporins,OR,0,27,0,0,10.5,SSI,2013
P. aeruginosa R to fluroquinolones,OR,4,28,14.3,4.7,30.9,SSI,2013
P. aeruginosa R to pip/tazobactam,OR,0,27,0,0,10.5,SSI,2013
P. aeruginosa MDR,OR,1,28,3.6,0.1,16.3,SSI,2013
Acinetobacter spp. (R+I) to carbapenems,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
Acinetobacter spp. MDR,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
MRSA,OR,51,187,27.3,21.2,33.9,SSI,2014
MRSA I to vancomycin,OR,0,50,0,0,5.8,SSI,2014
MRSA R* to daptomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
MRSA R to linezolid,OR,0,28,0,0,10.1,SSI,2014
MRSA R to fluoroquinolones,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
CA-MRSA,OR,25,43,58.1,43,72.1,SSI,2014
E. faecalis R to vancomycin,OR,0,29,0,0,9.8,SSI,2014
E. faecalis R* to daptomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
E. faecium R to vancomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
E. faecium R* to daptomycin,OR,None Tested,(0),Not defined,Not defined,Not defined,SSI,2014
CNS (R+I) to vancomycin,OR,0,54,0,0,5.3,SSI,2014
CNS R to vancomycin,OR,0,54,0,0,5.3,SSI,2014
Enterobacter spp. R to carbapenems,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
Enterobacter spp. R to ES cephalosporins,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
Enterobacter spp. MDR,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
E.coli R to carbapenems,OR,0,54,0,0,5.3,SSI,2014
E.coli R to ES cephalosporins,OR,4,46,8.7,2.8,19.6,SSI,2014
E.coli R to fluoroquinolones,OR,15,65,23.1,14,34.4,SSI,2014
E.coli MDR,OR,2,66,3,0.5,9.6,SSI,2014
Klebsiella spp. R to carbapenems,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
Klebsiella spp. R to ES cephalosporins,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
Klebsiella spp. MDR,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
CRE,OR,0,79,0,0,3.7,SSI,2014
P. aeruginosa (R+I) to carbapenems,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
P. aeruginosa R to aminoglycosides,OR,0,20,0,0,13.9,SSI,2014
P. aeruginosa R to ES cephalosporins,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
P. aeruginosa R to fluroquinolones,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
P. aeruginosa R to pip/tazobactam,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
P. aeruginosa MDR,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
Acinetobacter spp. (R+I) to carbapenems,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
Acinetobacter spp. MDR,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
MRSA,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
MRSA I to vancomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
MRSA R* to daptomycin,OR,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2011
MRSA R to linezolid,OR,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2011
MRSA R to fluoroquinolones,OR,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2011
CA-MRSA,OR,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2011
E. faecalis R to vancomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
E. faecalis R* to daptomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
E. faecium R to vancomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
E. faecium R* to daptomycin,OR,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2011
CNS (R+I) to vancomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
CNS R to vancomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
Enterobacter spp. R to carbapenems,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
Enterobacter spp. R to ES cephalosporins,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
Enterobacter spp. MDR,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
E.coli R to carbapenems,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
E.coli R to ES cephalosporins,OR,3,38,7.9,2,19.9,CAUTI,2011
E.coli R to fluoroquinolones,OR,10,78,12.8,6.7,21.6,CAUTI,2011
E.coli MDR,OR,1,36,2.8,0.1,12.9,CAUTI,2011
Klebsiella spp. R to carbapenems,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
Klebsiella spp. R to ES cephalosporins,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
Klebsiella spp. MDR,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
CRE,OR,0,24,0,0,11.7,CAUTI,2011
P. aeruginosa (R+I) to carbapenems,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
P. aeruginosa R to aminoglycosides,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
P. aeruginosa R to ES cephalosporins,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
P. aeruginosa R to fluroquinolones,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
P. aeruginosa R to pip/tazobactam,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
P. aeruginosa MDR,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
Acinetobacter spp. (R+I) to carbapenems,OR,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2011
Acinetobacter spp. MDR,OR,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2011
MRSA,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
MRSA I to vancomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
MRSA R* to daptomycin,OR,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2012
MRSA R to linezolid,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
MRSA R to fluoroquinolones,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
CA-MRSA,OR,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2012
E. faecalis R to vancomycin,OR,0,29,0,0,9.8,CAUTI,2012
E. faecalis R* to daptomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
E. faecium R to vancomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
E. faecium R* to daptomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
CNS (R+I) to vancomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
CNS R to vancomycin,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
Enterobacter spp. R to carbapenems,OR,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
Enterobacter spp. R to ES cephalosporins,OR,3,20,15,3.9,35.6,CAUTI,2012
Enterobacter spp. MDR,OR,0,20,0,0,13.9,CAUTI,2012
E.coli R to carbapenems,OR,0,104,0,0,2.8,CAUTI,2012
E.coli R to ES cephalosporins,OR,4,106,3.8,1.2,8.8,CAUTI,2012
E.coli R to fluoroquinolones,OR,26,132,19.7,13.5,27.1,CAUTI,2012
E.coli MDR,OR,2,108,1.9,0.3,5.9,CAUTI,2012
